3e32177d-1193-4e5a-a7dc-a7d146b8dea3,1711.5,44.0,2494.5
3e32177d-1193-4e5a-a7dc-a7d146b8dea3,-1378.5,43.0,1151.5
3e32177d-1193-4e5a-a7dc-a7d146b8dea3,-1925.5,34.0,-2267.5
5f7465f7-cef3-491d-acbb-b554a1616800,-5280.5,60.0,1313.5
5f7465f7-cef3-491d-acbb-b554a1616800,3502.5,57.0,-8195.5
5f7465f7-cef3-491d-acbb-b554a1616800,-7042.5,58.0,7050.5
b39d3264-f224-425d-9640-aec62e9a9692,-1222.5,72.0,631.5
b39d3264-f224-425d-9640-aec62e9a9692,-4659.5,63.0,-470.5
b39d3264-f224-425d-9640-aec62e9a9692,-825.5,71.0,-4071.5
